40.0,41.0,42.0
40.0001,41.0001,42.0001
40.0002,41.0002,42.0002
40.0003,41.0003,42.0003
40.0004,41.0004,42.0004
40.0005,41.0005,42.0005
40.0006,41.0006,42.0006
40.0007,41.0007,42.0007
40.0008,41.0008,42.0008
40.0009,41.0009,42.0009
40.001,41.001,42.001
40.0011,41.0011,42.0011
40.0012,41.0012,42.0012
40.0013,41.0013,42.0013
40.0014,41.0014,42.0014
40.0015,41.0015,42.0015
40.0016,41.0016,42.0016
40.0017,41.0017,42.0017
40.0018,41.0018,42.0018
40.0019,41.0019,42.0019
40.002,41.002,42.002
40.0021,41.0021,42.0021
40.0022,41.0022,42.0022
40.0023,41.0023,42.0023
40.0024,41.0024,42.0024
40.0025,41.0025,42.0025
40.0026,41.0026,42.0026
40.0027,41.0027,42.0027
40.0028,41.0028,42.0028
40.0029,41.0029,42.0029
40.003,41.003,42.003
40.0031,41.0031,42.0031
40.0032,41.0032,42.0032
40.0033,41.0033,42.0033
40.0034,41.0034,42.0034
40.0035,41.0035,42.0035
40.0036,41.0036,42.0036
40.0037,41.0037,42.0037
40.0038,41.0038,42.0038
40.0039,41.0039,42.0039
40.004,41.004,42.004
40.0041,41.0041,42.0041
40.0042,41.0042,42.0042
40.0043,41.0043,42.0043
40.0044,41.0044,42.0044
40.0045,41.0045,42.0045
40.0046,41.0046,42.0046
40.0047,41.0047,42.0047
40.0048,41.0048,42.0048
40.0049,41.0049,42.0049
40.005,41.005,42.005
40.0051,41.0051,42.0051
40.0052,41.0052,42.0052
40.0053,41.0053,42.0053
40.0054,41.0054,42.0054
40.0055,41.0055,42.0055
40.0056,41.0056,42.0056
40.0057,41.0057,42.0057
40.0058,41.0058,42.0058
40.0059,41.0059,42.0059
40.006,41.006,42.006
40.0061,41.0061,42.0061
40.0062,41.0062,42.0062
40.0063,41.0063,42.0063
40.0064,41.0064,42.0064
40.0065,41.0065,42.0065
40.0066,41.0066,42.0066
40.0067,41.0067,42.0067
40.0068,41.0068,42.0068
40.0069,41.0069,42.0069
40.007,41.007,42.007
40.0071,41.0071,42.0071
40.0072,41.0072,42.0072
40.0073,41.0073,42.0073
40.0074,41.0074,42.0074
40.0075,41.0075,42.0075
40.0076,41.0076,42.0076
40.0077,41.0077,42.0077
40.0078,41.0078,42.0078
40.0079,41.0079,42.0079
40.008,41.008,42.008
40.0081,41.0081,42.0081
40.0082,41.0082,42.0082
40.0083,41.0083,42.0083
40.0084,41.0084,42.0084
40.0085,41.0085,42.0085
40.0086,41.0086,42.0086
40.0087,41.0087,42.0087
40.0088,41.0088,42.0088
40.0089,41.0089,42.0089
40.009,41.009,42.009
40.0091,41.0091,42.0091
40.0092,41.0092,42.0092
40.0093,41.0093,42.0093
40.0094,41.0094,42.0094
40.0095,41.0095,42.0095
40.0096,41.0096,42.0096
40.0097,41.0097,42.0097
40.0098,41.0098,42.0098
40.0099,41.0099,42.0099
40.01,41.01,42.01
40.0101,41.0101,42.0101
40.0102,41.0102,42.0102
40.0103,41.0103,42.0103
40.0104,41.0104,42.0104
40.0105,41.0105,42.0105
40.0106,41.0106,42.0106
40.0107,41.0107,42.0107
40.0108,41.0108,42.0108
40.0109,41.0109,42.0109
40.011,41.011,42.011
40.0111,41.0111,42.0111
40.0112,41.0112,42.0112
40.0113,41.0113,42.0113
40.0114,41.0114,42.0114
40.0115,41.0115,42.0115
40.0116,41.0116,42.0116
40.0117,41.0117,42.0117
40.0118,41.0118,42.0118
40.0119,41.0119,42.0119
40.012,41.012,42.012
40.0121,41.0121,42.0121
40.0122,41.0122,42.0122
